ID;Image;Name;Reference;Category;Base price;Final price;Quantity;Status;Position;Brand
1267;https://www.mac-peche.fr//ancre-set-complet.jpg;ancre set complet;10004562;Float tubes;22.420000;26.9;0;1;;CLEE
1266;https://www.mac-peche.fr//ancre-champignon-75kg.jpg;ancre champignon 7.5kg;10008393;Float tubes;45.750000;54.9;1;0;;AMIAUD
1265;https://www.mac-peche.fr//friendly-url-autogeneration-failed.jpg;;FLOAT TUBE;Accueil;0.000000;0;0;1;;
1264;https://www.mac-peche.fr//couteau-opinel-n8.jpg;couteau opinel n8;3123841130808;Accueil;8.290000;9.95;1;0;;
1263;https://www.mac-peche.fr//couteau-fermant-85cm.jpg;couteau fermant 8.5cm;3504874110058;Accueil;5.750000;6.9;16;0;;
1262;https://www.mac-peche.fr//couteau-de-poche-laguiole-9cm-avec-tire-bouchon.jpg;couteau de poche laguiole 9cm avec tire-bouchon;3158077317006;Accueil;8.290000;9.95;9;0;;
1261;https://www.mac-peche.fr//couteau-cri-cri-sous-blister.jpg;couteau cri cri sous blister;3158077858202;Accueil;8.290000;9.95;8;0;;
1260;https://www.mac-peche.fr//friendly-url-autogeneration-failed.jpg;;COUTEAU;Accueil;0.000000;0;0;1;;
1259;https://www.mac-peche.fr//worm-montage-texan.jpg;worm montage texan;3522971500008;Hameçons;5.670000;6.8;0;1;;LEMER
1258;https://www.mac-peche.fr//worm-25-t5-0.jpg;worm 25 T5/0;4989540823477;Hameçons;5.210000;6.25;3;0;;DECOY
1257;https://www.mac-peche.fr//worm-25-t4-0.jpg;worm 25 T4/0;4989540823460;Hameçons;5.210000;6.25;0;1;;DECOY
1256;https://www.mac-peche.fr//worm-25-t3-0.jpg;worm 25 T3/0;4989540823453;Hameçons;5.210000;6.25;1;0;;DECOY
1255;https://www.mac-peche.fr//worm-25-t2-0.jpg;worm 25 T2/0;4989540823446;Hameçons;5.210000;6.25;3;0;;DECOY
1254;https://www.mac-peche.fr//worm-25-t1-0.jpg;worm 25 T1/0;4989540823439;Hameçons;5.210000;6.25;1;0;;DECOY
1253;https://www.mac-peche.fr//worm-217-t4-25gr.jpg;worm 217 T4 2.5gr;4989540823774;Têtes plombées;6.250000;7.5;4;0;;DECOY
1252;https://www.mac-peche.fr//worm-217-t2-35gr.jpg;worm 217 T2 3.5gr;4989540821794;Têtes plombées;6.250000;7.5;4;0;;DECOY
1251;https://www.mac-peche.fr//worm-17-t3-0.jpg;worm 17 T3/0;4989540808047;Hameçons;4.920000;5.9;2;0;;DECOY
1250;https://www.mac-peche.fr//worm-17-t2-0.jpg;worm 17 T2/0;4989540808030;Hameçons;4.920000;5.9;5;0;;DECOY
1249;https://www.mac-peche.fr//worm-17-t2.jpg;worm 17 T2;4989540808009;Hameçons;4.920000;5.9;4;0;;DECOY
1248;https://www.mac-peche.fr//worm-17-t1-0.jpg;worm 17 T1/0;4989540808023;Hameçons;4.920000;5.9;3;0;;DECOY
1247;https://www.mac-peche.fr//worm-17-t1.jpg;worm 17 T1;4989540808016;Hameçons;4.920000;5.9;2;0;;DECOY
1246;https://www.mac-peche.fr//worm-15-t3-0.jpg;worm 15 T3/0;4989540807347;Hameçons;4.920000;5.9;5;0;;DECOY
1245;https://www.mac-peche.fr//worm-15-t2-0.jpg;worm 15 T2/0;4989540807330;Hameçons;4.920000;5.9;5;0;;DECOY
1244;https://www.mac-peche.fr//worm-15-t1-0.jpg;worm 15 T1/0;4989540807323;Hameçons;4.920000;5.9;4;0;;DECOY
1243;https://www.mac-peche.fr//worm-15-t1.jpg;worm 15 T1;4989540807316;Hameçons;4.920000;5.9;4;0;;DECOY
1242;https://www.mac-peche.fr//worm-123-t6.jpg;worm 123 T6;4989540819890;Hameçons;5.750000;6.9;0;1;;DECOY
1241;https://www.mac-peche.fr//worm-123-t5.jpg;worm 123 T5;4989540819906;Hameçons;5.750000;6.9;3;0;;DECOY
1240;https://www.mac-peche.fr//worm-123-t4.jpg;worm 123 T4;4989540819913;Hameçons;5.750000;6.9;4;0;;DECOY
1239;https://www.mac-peche.fr//worm-123-t3.jpg;worm 123 T3;4989540819920;Hameçons;5.750000;6.9;2;0;;DECOY
1238;https://www.mac-peche.fr//worm-117-t4.jpg;worm 117 T4;4989540818244;Hameçons;5.750000;6.9;5;0;;DECOY
1237;https://www.mac-peche.fr//worm-117-t2.jpg;worm 117 T2;4989540818251;Hameçons;5.750000;6.9;4;0;;DECOY
1236;https://www.mac-peche.fr//worm-117-t1-0.jpg;worm 117 T1/0;4989540818275;Hameçons;5.750000;6.9;5;0;;DECOY
1235;https://www.mac-peche.fr//worm-117-t1.jpg;worm 117 T1;4989540818268;Hameçons;5.750000;6.9;5;0;;DECOY
1234;https://www.mac-peche.fr//worm-108-t6.jpg;worm 108 T6;4989540823941;Hameçons;6.170000;7.4;5;0;;DECOY
1233;https://www.mac-peche.fr//worm-108-t4.jpg;worm 108 T4;4989540823965;Hameçons;6.170000;7.4;5;0;;DECOY
1232;https://www.mac-peche.fr//worm-108-t2.jpg;worm 108 T2;4989540823989;Hameçons;6.170000;7.4;2;0;;DECOY
1231;https://www.mac-peche.fr//worm-102-sswitcher-t5-0.jpg;worm 102 s.switcher T5/0;4989540812181;Hameçons;8.250000;9.9;0;1;;DECOY
1230;https://www.mac-peche.fr//worm-102-sswitcher-t4-0.jpg;worm 102 s.switcher T4/0;4989540812174;Hameçons;8.250000;9.9;4;0;;DECOY
1229;https://www.mac-peche.fr//worm-102-sswitcher-t3-0.jpg;worm 102 s.switcher T3/0;4989540812167;Hameçons;8.250000;9.9;0;1;;DECOY
1228;https://www.mac-peche.fr//worm-102-sswitcher-t2-0.jpg;worm 102 s.switcher T2/0;4989540812150;Hameçons;8.250000;9.9;3;0;;DECOY
1227;https://www.mac-peche.fr//wide-gap-drop-shot-t6.jpg;wide gap drop shot T6;7021560014484;Hameçons;2.880000;3.46;4;0;;MUSTAD
1226;https://www.mac-peche.fr//wide-gap-drop-shot-t4.jpg;wide gap drop shot T4;7021560014477;Hameçons;2.880000;3.46;5;0;;MUSTAD
1225;https://www.mac-peche.fr//wide-gap-drop-shot-t2.jpg;wide gap drop shot T2;7021560014460;Hameçons;2.880000;3.46;5;0;;MUSTAD
1224;https://www.mac-peche.fr//wide-gap-drop-shot-t1.jpg;wide gap drop shot T1;7021560014453;Hameçons;2.880000;3.46;0;1;;MUSTAD
1223;https://www.mac-peche.fr//walk-bag-pm.jpg;walk bag PM;3297830259037;Bagageries;24.920000;29.9;0;1;;GUNKI
1222;https://www.mac-peche.fr//walk-bag-gm.jpg;walk bag GM;3297830259044;Bagageries;31.630000;37.96;0;1;;GUNKI
1221;https://www.mac-peche.fr//vs-4060-spinner-bait-box.jpg;VS 4060 spinner bait box;4963189136969;Boîtes;10.750000;12.9;1;0;;ULTIMATE FISHING
1220;https://www.mac-peche.fr//volkien-soul-bakkan-soft-50.jpg;volkien soul bakkan soft 50;3556178012248;Bagageries;26.580000;31.9;0;1;;CLEE
1219;https://www.mac-peche.fr//volkien-soul-bakkan-soft-40.jpg;volkien soul bakkan soft 40;3556178012231;Bagageries;22.420000;26.9;1;0;;CLEE
1218;https://www.mac-peche.fr//volkien-soul-bakkan-soft-36.jpg;volkien soul bakkan soft 36;3556178012224;Bagageries;12.920000;15.5;1;0;;CLEE
1217;https://www.mac-peche.fr//volkien-soul-bakkan-hard-40.jpg;volkien soul bakkan hard 40;3556178012262;Bagageries;41.250000;49.5;0;1;;CLEE
1216;https://www.mac-peche.fr//volkien-soul-bakkan-hard-36.jpg;volkien soul bakkan hard 36;3556178012255;Bagageries;33.250000;39.9;0;1;;CLEE
1215;https://www.mac-peche.fr//vj-36-3-0-1-4-oz-7g.jpg;VJ-36 3/0 1/4 oz 7g;4989540825303;Têtes plombées;6.830000;8.2;3;0;;DECOY
1214;https://www.mac-peche.fr//vj-36-2-0-5gr.jpg;VJ-36 2/0 5gr;4989540803783;Têtes plombées;5.750000;6.9;0;1;;DECOY
1213;https://www.mac-peche.fr//vj-36-2-35gr.jpg;VJ-36 2 3.5gr;4989540805770;Têtes plombées;5.750000;6.9;0;1;;DECOY
1212;https://www.mac-peche.fr//vj-36-1-0-35gr.jpg;VJ-36 1/0 3.5gr;4989540803776;Têtes plombées;5.750000;6.9;0;1;;DECOY
1211;https://www.mac-peche.fr//vj-36-4-0-3-8oz-10grs.jpg;vj 36 4/0 3/8oz 10grs;4989540825327;Têtes plombées;5.750000;6.9;6;0;;DECOY
1210;https://www.mac-peche.fr//vj-36-4-0-14gr.jpg;vj 36 4/0 14gr;4989540825334;Têtes plombées;5.750000;6.9;2;0;;DECOY
1209;https://www.mac-peche.fr//vj-36-3-0-3-8oz-10grs.jpg;vj 36 3/0 3/8oz 10grs;4989540825310;Têtes plombées;5.750000;6.9;0;1;;DECOY
1208;https://www.mac-peche.fr//vj-36-2-0-5gr.jpg;vj 36 2/0 5gr;4989540825297;Têtes plombées;5.170000;6.2;0;1;;DECOY
1207;https://www.mac-peche.fr//vj-36-2-0-35gr.jpg;vj 36 2/0 3.5gr;4989540825280;Têtes plombées;5.170000;6.2;2;0;;DECOY
1206;https://www.mac-peche.fr//vj-36-1-25gr.jpg;vj 36 1 2.5gr;4989540805725;Têtes plombées;5.170000;6.2;0;1;;DECOY
1205;https://www.mac-peche.fr//visiere-gunki.jpg;visiere gunki;3297830263324;Vêtements / gilets / casquettes;9.960000;11.95;2;0;;GUNKI
1204;https://www.mac-peche.fr//veste-xxl-gunki.jpg;veste xxl gunki;3297830261962;Vêtements / gilets / casquettes;79.170000;95;0;1;;GUNKI
1203;https://www.mac-peche.fr//veste-gunki-xl.jpg;veste gunki xl;3297830261955;Vêtements / gilets / casquettes;79.170000;95;0;1;;GUNKI
1202;https://www.mac-peche.fr//veste-gunki-l.jpg;veste gunki l;3297830261948;Vêtements / gilets / casquettes;79.170000;95;0;1;;GUNKI
1201;https://www.mac-peche.fr//veste-fox-rage-xl.jpg;veste fox rage xl;5055350296776;Vêtements / gilets / casquettes;51.660000;61.99;0;1;;fox rage
1200;https://www.mac-peche.fr//veste-fox-rage-m.jpg;veste fox rage m;5055350296752;Vêtements / gilets / casquettes;51.660000;61.99;0;1;;fox rage
1199;https://www.mac-peche.fr//veste-fox-rage-l.jpg;veste fox rage l;5055350296769;Vêtements / gilets / casquettes;51.660000;61.99;1;0;;fox rage
1198;https://www.mac-peche.fr//veste-a-capuche-gunki-t-xxl.jpg;veste a capuche gunki T XXL;3297830156350;Vêtements / gilets / casquettes;62.420000;74.9;0;1;;GUNKI
1197;https://www.mac-peche.fr//veste-a-capuche-gunki-t-xl.jpg;veste a capuche gunki T XL;3297830156343;Vêtements / gilets / casquettes;62.420000;74.9;0;1;;GUNKI
1196;https://www.mac-peche.fr//veste-a-capuche-gunki-t-m.jpg;veste a capuche gunki T M;3297830156329;Vêtements / gilets / casquettes;62.420000;74.9;0;1;;GUNKI
1195;https://www.mac-peche.fr//veste-a-capuche-gunki-t-l.jpg;veste a capuche gunki T L;3297830156336;Vêtements / gilets / casquettes;62.420000;74.9;0;1;;GUNKI
1194;https://www.mac-peche.fr//vertilight-18gr-yellow.jpg;vertilight 18gr yellow;3662640006025;Têtes plombées;5.380000;6.46;2;0;;ULTIMATE FISHING
1193;https://www.mac-peche.fr//vertilight-18gr-vert-pomme.jpg;vertilight 18gr vert pômme;10001486;Têtes plombées;5.380000;6.46;0;1;;
1192;https://www.mac-peche.fr//vertilight-18gr-bleu-satine.jpg;vertilight 18gr bleu satiné;10001493;Têtes plombées;5.380000;6.46;1;0;;
1191;https://www.mac-peche.fr//vertilight-18gr-blanc.jpg;vertilight 18gr blanc;3662640006032;Têtes plombées;5.380000;6.46;1;0;;ULTIMATE FISHING
1190;https://www.mac-peche.fr//vertilight-14gr-vert-pomme.jpg;vertilight 14gr vert pomme;3662640005974;Têtes plombées;5.380000;6.46;0;1;;ULTIMATE FISHING
1189;https://www.mac-peche.fr//vertilight-14gr-rouge.jpg;vertilight 14gr rouge;3662640005981;Têtes plombées;5.380000;6.46;2;0;;ULTIMATE FISHING
1188;https://www.mac-peche.fr//vertilight-14gr-blanc.jpg;vertilight 14gr blanc;3662640006001;Têtes plombées;5.380000;6.46;1;0;;ULTIMATE FISHING
1187;https://www.mac-peche.fr//vertilight-14gr-black.jpg;vertilight 14gr black;3662640005950;Têtes plombées;5.380000;6.46;1;0;;ULTIMATE FISHING
1186;https://www.mac-peche.fr//vertilight-11gr-yellow.jpg;vertilight 11gr yellow;3662640005929;Têtes plombées;5.380000;6.46;0;1;;ULTIMATE FISHING
1185;https://www.mac-peche.fr//vertilight-11gr-vert-pomme.jpg;vertilight 11gr vert pomme;3662640005905;Têtes plombées;5.380000;6.46;0;1;;ULTIMATE FISHING
1184;https://www.mac-peche.fr//vertilight-11gr-rouge.jpg;vertilight 11gr rouge;3662640005912;Têtes plombées;5.380000;6.46;1;0;;ULTIMATE FISHING
1183;https://www.mac-peche.fr//vertilight-11gr-blanc.jpg;vertilight 11gr blanc;3662640005899;Têtes plombées;5.380000;6.46;0;1;;ULTIMATE FISHING
1182;https://www.mac-peche.fr//varivas-fluoro-carbon-25lb-044mm-30m.jpg;varivas fluoro carbon 25lb 0.44mm 30m;4513498009784;Fils / fluorocarbonne;20.000000;24;2;0;;VARIVAS
1181;https://www.mac-peche.fr//varivas-fluoro-carbon-22lb-040mm-30m.jpg;varivas fluoro carbon 22lb 0.40mm 30m;4513498024770;Fils / fluorocarbonne;18.330000;22;2;0;;VARIVAS
1180;https://www.mac-peche.fr//varivas-fluoro-carbon-20lb-037mm-30m.jpg;varivas fluoro carbon 20lb 0.37mm 30m;4513498009777;Fils / fluorocarbonne;16.670000;20;1;0;;VARIVAS
1179;https://www.mac-peche.fr//varivas-fluoro-carbon-16lb-034mm-30m.jpg;varivas fluoro carbon 16lb 0.34mm 30m;4513498009760;Fils / fluorocarbonne;15.830000;19;0;1;;VARIVAS
1178;https://www.mac-peche.fr//varivas-fluoro-carbon-12lb-029mm-30m.jpg;varivas fluoro carbon 12lb 0.29mm 30m;4513498009753;Fils / fluorocarbonne;15.000000;18;0;1;;VARIVAS
1177;https://www.mac-peche.fr//v-snap-2.jpg;V snap 2;4989540810934;Accessoires montages;7.420000;8.9;3;0;;DECOY
1176;https://www.mac-peche.fr//v-snap-1.jpg;V snap 1;4989540810927;Accessoires montages;7.420000;8.9;0;1;;DECOY
1175;https://www.mac-peche.fr//trump-attractant-250ml.jpg;trump attractant 250ml;4580339940599;Attractants;29.080000;34.9;0;1;;SAWAMURA
1174;https://www.mac-peche.fr//trout-fluoro-6lbs-0205mm-30m.jpg;trout fluoro 6lbs 0.205mm 30m;4513498082138;Fils / fluorocarbonne;11.580000;13.9;0;1;;VARIVAS
1173;https://www.mac-peche.fr//trout-fluoro-3lbs-0148mm-30m.jpg;trout fluoro 3lbs 0.148mm 30m;4513498082107;Fils / fluorocarbonne;11.580000;13.9;0;1;;VARIVAS
1172;https://www.mac-peche.fr//trout-fluoro-2lbs-0117mm-30m.jpg;trout fluoro 2lbs 0.117mm 30m;4513498082084;Fils / fluorocarbonne;11.580000;13.9;0;1;;VARIVAS
1171;https://www.mac-peche.fr//trout-fluoro-25lbs-0128mm-30m.jpg;trout fluoro 2.5lbs 0.128mm 30m;4513498082091;Fils / fluorocarbonne;11.580000;13.9;0;1;;VARIVAS
1170;https://www.mac-peche.fr//trout-fluoro-12lbs-0285mm-30m.jpg;trout fluoro 12lbs 0.285mm 30m;4513498082169;Fils / fluorocarbonne;11.580000;13.9;0;1;;VARIVAS
1169;https://www.mac-peche.fr//trout-fluoro-026mm-10lbs-30m.jpg;trout fluoro 0.26mm 10lbs 30m;4513498082152;Fils / fluorocarbonne;11.580000;13.9;0;1;;VARIVAS
1168;https://www.mac-peche.fr//trout-fluoro-0235mm-8lbs-30m.jpg;trout fluoro 0.235mm 8lbs 30m;4513498082145;Fils / fluorocarbonne;11.580000;13.9;0;1;;VARIVAS
1167;https://www.mac-peche.fr//trout-fluoro-0185mm-5lbs-30m.jpg;trout fluoro 0.185mm 5lbs 30m;4513498082121;Fils / fluorocarbonne;11.580000;13.9;0;1;;VARIVAS
1166;https://www.mac-peche.fr//trout-fluoro-0165mm-4lbs-30m.jpg;trout fluoro 0.165mm 4lbs 30m;4513498082114;Fils / fluorocarbonne;11.580000;13.9;0;1;;VARIVAS
1165;https://www.mac-peche.fr//triplebas-de-ligne-noir-h2-12kg.jpg;triplebas de ligne noir H2 12kg;2073100810228;Hameçons;2.460000;2.95;2;0;;CPP
1164;https://www.mac-peche.fr//triple-chaine-16.jpg;triple chaine 16;3297830642396;Accueil;2.040000;2.45;0;1;;
1163;https://www.mac-peche.fr//triple-bas-de-ligne-noir-h6-12kg.jpg;triple bas de ligne noir H6 12kg;2073100810266;Hameçons;2.460000;2.95;4;0;;CPP
1162;https://www.mac-peche.fr//triple-bas-de-ligne-noir-h4-12kg.jpg;triple bas de ligne noir H4 12kg;2073100810242;Hameçons;2.460000;2.95;0;1;;CPP
1161;https://www.mac-peche.fr//triple-bas-de-ligne-noir-h1-12kg.jpg;triple bas de ligne noir H1 12kg;2073100810211;Hameçons;2.460000;2.95;2;0;;CPP
1160;https://www.mac-peche.fr//tresse-whiplash-028mm-verte.jpg;tresse whiplash 0.28mm verte;28632705568;Accueil;16.580000;19.9;0;1;;
1159;https://www.mac-peche.fr//tresse-whiplash-025mm-verte.jpg;tresse whiplash 0.25mm verte;28632705551;Accueil;16.580000;19.9;0;1;;
1158;https://www.mac-peche.fr//tresse-whiplash-025mm-orange.jpg;tresse whiplash 0.25mm orange;28632705759;Accueil;16.580000;19.9;0;1;;
1157;https://www.mac-peche.fr//tresse-whiplash-020mm-verte.jpg;tresse whiplash 0.20mm verte;28632705544;Accueil;16.580000;19.9;0;1;;
1156;https://www.mac-peche.fr//tresse-whiplash-020mm-orange.jpg;tresse whiplash 0.20mm orange;28632705742;Accueil;16.580000;19.9;0;1;;
1155;https://www.mac-peche.fr//tresse-whiplash-018mm-verte.jpg;tresse whiplash 0.18mm verte;28632705537;Accueil;16.580000;19.9;0;1;;
1154;https://www.mac-peche.fr//tresse-whiplash-018mm-orange.jpg;tresse whiplash 0.18mm orange;28632705735;Accueil;16.580000;19.9;0;1;;
1153;https://www.mac-peche.fr//tresse-whiplash-016mm-verte.jpg;tresse whiplash 0.16mm verte;28632705520;Accueil;16.580000;19.9;0;1;;
1152;https://www.mac-peche.fr//tresse-whiplash-016mm-orange.jpg;tresse whiplash 0.16mm orange;28632705728;Accueil;16.580000;19.9;0;1;;
1151;https://www.mac-peche.fr//tresse-whiplash-014mm-verte.jpg;tresse whiplash 0.14mm verte;28632705513;Accueil;16.580000;19.9;0;1;;
1150;https://www.mac-peche.fr//tresse-whiplash-014mm-orange.jpg;tresse whiplash 0.14mm orange;28632705711;Accueil;16.580000;19.9;0;1;;
1149;https://www.mac-peche.fr//tresse-whiplash-012mm-verte.jpg;tresse whiplash 0.12mm verte;28632705506;Accueil;16.580000;19.9;0;1;;
1148;https://www.mac-peche.fr//tresse-whiplash-012mm-orange.jpg;tresse whiplash 0.12mm orange;28632705704;Accueil;16.580000;19.9;0;1;;
1147;https://www.mac-peche.fr//tresse-whiplash-010mm-verte.jpg;tresse whiplash 0.10mm verte;28632705490;Accueil;16.580000;19.9;0;1;;
1146;https://www.mac-peche.fr//tresse-whiplash-010mm-orange.jpg;tresse whiplash 0.10mm orange;28632705698;Accueil;16.580000;19.9;0;1;;
1145;https://www.mac-peche.fr//tresse-whiplash-008mm-verte.jpg;tresse whiplash 0.08mm verte;28632705483;Accueil;16.580000;19.9;0;1;;
1144;https://www.mac-peche.fr//tresse-whiplash-008mm-orange.jpg;tresse whiplash 0.08mm orange;28632705681;Accueil;16.580000;19.9;0;1;;
1143;https://www.mac-peche.fr//tresse-whiplash-006mm-verte.jpg;tresse whiplash 0.06mm verte;28632705476;Accueil;16.580000;19.9;0;1;;
1142;https://www.mac-peche.fr//tresse-whiplash-006mm-orange.jpg;tresse whiplash 0.06mm orange;28632705674;Accueil;16.580000;19.9;0;1;;
1141;https://www.mac-peche.fr//tresse-tn-8b-pink-135m-018mm.jpg;tresse TN 8b pink 135m 0.18mm;4027093402722;Accueil;22.420000;26.9;2;0;;
1140;https://www.mac-peche.fr//tresse-tn-8b-pink-135m-016mm.jpg;tresse TN 8b pink 135m 0.16mm;4027093402715;Accueil;24.920000;29.9;0;1;;
1139;https://www.mac-peche.fr//tresse-j-braid-8b-150m-20-100-multi.jpg;tresse j braid 8b 150m 20/100 multi;43178133453;Tresses;16.630000;19.96;1;0;;DAIWA
1138;https://www.mac-peche.fr//tresse-j-braid-8b-150m-18-100-multi.jpg;tresse j braid 8b 150m 18/100 multi;43178133446;Tresses;16.630000;19.96;3;0;;DAIWA
1137;https://www.mac-peche.fr//tresse-fireline-tracer-d025mm.jpg;tresse fireline tracer d0.25mm;28632706749;Tresses;12.420000;14.9;0;1;;BERKLEY
1136;https://www.mac-peche.fr//tresse-fireline-tracer-d020mm.jpg;tresse fireline tracer d0.20mm;28632706732;Tresses;12.420000;14.9;0;1;;BERKLEY
1135;https://www.mac-peche.fr//tresse-fireline-tracer-d017mm.jpg;tresse fireline tracer d0.17mm;28632706725;Tresses;12.420000;14.9;0;1;;BERKLEY
1134;https://www.mac-peche.fr//tresse-fireline-tracer-d015mm.jpg;tresse fireline tracer d0.15mm;28632706718;Tresses;12.420000;14.9;0;1;;BERKLEY
1133;https://www.mac-peche.fr//tresse-fireline-tracer-d012mm.jpg;tresse fireline tracer d0.12mm;28632706701;Tresses;12.420000;14.9;0;1;;BERKLEY
1132;https://www.mac-peche.fr//trailer-3-0.jpg;trailer 3/0;3297830951924;Accueil;1.040000;1.25;3;0;;
1131;https://www.mac-peche.fr//trailer-2-0.jpg;trailer 2/0;3297830951849;Accueil;1.040000;1.25;0;1;;
1130;https://www.mac-peche.fr//trailer-1-0.jpg;trailer 1/0;3297830951832;Accueil;1.040000;1.25;1;0;;
1129;https://www.mac-peche.fr//tour-de-cou-gunki.jpg;tour de cou gunki;3978302274634;Vêtements / gilets / casquettes;15.830000;19;0;1;;GUNKI
1128;https://www.mac-peche.fr//tour-de-cou-gunki.jpg;tour de cou gunki;3297830227463;Vêtements / gilets / casquettes;14.920000;17.9;0;1;;GUNKI
1127;https://www.mac-peche.fr//toise-gunki-130x15.jpg;toise gunki 130x15;3297830207502;Vêtements / gilets / casquettes;12.420000;14.9;3;0;;GUNKI
1126;https://www.mac-peche.fr//tiny-snap-black-nickel-000.jpg;tiny snap black nickel 000;3297830835569;Accessoires montages;2.750000;3.3;0;1;;ILLEX
1125;https://www.mac-peche.fr//texas-strong-6-0.jpg;texas strong 6/0;3297830840846;Hameçons;4.540000;5.45;0;1;;ILLEX
1124;https://www.mac-peche.fr//texas-lock-m.jpg;texas lock M;4989540811726;Accessoires montages;4.920000;5.9;2;0;;DECOY
1123;https://www.mac-peche.fr//texas-jig-head-54.jpg;texas jig head 5.4;3297830840792;Têtes plombées;4.670000;5.6;0;1;;ILLEX
1122;https://www.mac-peche.fr//texas-jig-head-35.jpg;texas jig head 3.5;3297830840785;Têtes plombées;4.670000;5.6;0;1;;ILLEX
1121;https://www.mac-peche.fr//texas-jig-head-18.jpg;texas jig head 1.8;3297830840778;Têtes plombées;4.670000;5.6;0;1;;ILLEX
1120;https://www.mac-peche.fr//tex-toy-35gr-1-0-blanc-texan.jpg;tex toy 3.5gr 1/0 blanc texan;3662640007800;Têtes plombées;5.750000;6.9;3;0;;ULTIMATE FISHING
1119;https://www.mac-peche.fr//tete-sabot-rouge-h4-0-27gr.jpg;tete sabot rouge H4/0 27gr;3522972129215;Têtes plombées;5.130000;6.16;5;0;;LEMER
1118;https://www.mac-peche.fr//tete-sabot-rouge-h4-0-20gr.jpg;tete sabot rouge H4/0 20gr;3522972229021;Têtes plombées;5.130000;6.16;0;1;;LEMER
1117;https://www.mac-peche.fr//tete-sabot-rouge-h3-0-15gr.jpg;tete sabot rouge H3/0 15gr;3522971298417;Têtes plombées;4.920000;5.9;5;0;;LEMER
1116;https://www.mac-peche.fr//tete-sabot-rouge-h3-0-11gr.jpg;tete sabot rouge H3/0 11gr;3522979110421;Têtes plombées;4.920000;5.9;1;0;;LEMER
1115;https://www.mac-peche.fr//tete-sabot-jaune-h4-0-27gr.jpg;tete sabot jaune H4/0 27gr;3522972133311;Têtes plombées;5.130000;6.16;4;0;;LEMER
1114;https://www.mac-peche.fr//tete-sabot-jaune-h4-0-20gr.jpg;tete sabot jaune H4/0 20gr;3522979890804;Têtes plombées;5.130000;6.16;5;0;;LEMER
1113;https://www.mac-peche.fr//tete-sabot-jaune-h3-0-15gr.jpg;tete sabot jaune H3/0 15gr;3522971118418;Têtes plombées;4.920000;5.9;1;0;;LEMER
1112;https://www.mac-peche.fr//tete-sabot-jaune-h3-0-11gr.jpg;tete sabot jaune H3/0 11gr;3522979122424;Têtes plombées;4.920000;5.9;1;0;;LEMER
1111;https://www.mac-peche.fr//tete-sabot-blanc-h4-0-27gr.jpg;tete sabot blanc H4/0 27gr;3522972229229;Têtes plombées;5.130000;6.16;3;0;;LEMER
1110;https://www.mac-peche.fr//tete-sabot-blanc-h4-0-20gr.jpg;tete sabot blanc H4/0 20gr;3522978998983;Têtes plombées;5.130000;6.16;4;0;;LEMER
1109;https://www.mac-peche.fr//tete-sabot-blanc-h3-0-15gr.jpg;tete sabot blanc H3/0 15gr;3522971111419;Têtes plombées;4.920000;5.9;5;0;;LEMER
1108;https://www.mac-peche.fr//tete-sabot-blanc-h3-0-11gr.jpg;tete sabot blanc H3/0 11gr;3522979350421;Têtes plombées;4.920000;5.9;2;0;;LEMER
1107;https://www.mac-peche.fr//tete-plombee-drop-7gr-h1-0.jpg;tete plombée drop 7gr H1/0;3520519860300;Têtes plombées;3.290000;3.95;3;0;;
1106;https://www.mac-peche.fr//tete-plombee-drop-4gr-h2.jpg;tete plombée drop 4gr H2;3520519860270;Têtes plombées;3.290000;3.95;3;0;;
1105;https://www.mac-peche.fr//tete-plombee-drop-3gr-h4.jpg;tete plombée drop 3gr H4;3520519860249;Têtes plombées;3.290000;3.95;1;0;;
1104;https://www.mac-peche.fr//tete-football-7gr-4-0.jpg;tete football 7gr 4/0;10003251;Accueil;1.130000;1.36;0;1;;
1103;https://www.mac-peche.fr//tete-football-5gr-1-0.jpg;tete football 5gr 1/0;10003244;Accueil;1.040000;1.25;9;0;;
1102;https://www.mac-peche.fr//tee-shirt-smith.jpg;tee shirt smith;10000212;Vêtements / gilets / casquettes;8.290000;9.95;0;1;;SMITH
1101;https://www.mac-peche.fr//tee-shirt-manche-courte-rage-camou-l.jpg;tee shirt manche courte rage camou l;5055350297001;Vêtements / gilets / casquettes;17.490000;20.99;3;0;;fox rage
1100;https://www.mac-peche.fr//tee-shirt-gunki-xxl.jpg;tee shirt gunki xxl;3297830151768;Vêtements / gilets / casquettes;16.580000;19.9;0;1;;GUNKI
1099;https://www.mac-peche.fr//tee-shirt-gunki-xl.jpg;tee shirt gunki xl;3297830151690;Vêtements / gilets / casquettes;16.580000;19.9;0;1;;GUNKI
1098;https://www.mac-peche.fr//tee-shirt-gunki-m.jpg;tee shirt gunki m;3297830151591;Vêtements / gilets / casquettes;16.580000;19.9;0;1;;GUNKI
1097;https://www.mac-peche.fr//tee-shirt-gunki-l.jpg;tee shirt gunki l;3297830151683;Vêtements / gilets / casquettes;16.580000;19.9;0;1;;GUNKI
1096;https://www.mac-peche.fr//t-shirt-stream-master-t-xl.jpg;t-shirt stream master T XL;3297830157180;Accueil;27.420000;32.9;0;1;;
1095;https://www.mac-peche.fr//t-shirt-stream-master-t-m.jpg;t-shirt stream master T M;3297830157166;Accueil;27.420000;32.9;0;1;;
