ID;Code;Libellé;Stock.site;PVHT;PAHTBRUT;Fournisseur_id;Catégories
2356;3297830590321;D-buzz impact 5/8 FT;;7.17;3.53;;
2357;3297830590222;D-buzz impact 5/8 NT;;7.17;3.53;;
2358;3297830590277;D-buzz impact 5/8 RD;;7.17;3.53;;
2359;3297830590260;D-buzz impact 5/8 W;;7.17;3.53;;
2360;3297830286767;d-gigan 39 f blue rain;;7.42;4.05;18;33
2361;3297830288266;d-gigan 39 f gold ayu;;7.42;4.05;18;33
2362;3297830286750;d-gigan 39 f green perch;4.000;7.42;4.05;18;33
2363;3297830286729;d-gigan 39 f mat fire tiger;1.000;7.42;4.05;18;33
2364;3297830286774;d-gigan 39 f spot green trout;;7.42;4.05;18;33
2365;3297830286736;d-gigan 39 f stripe smelt;;7.42;4.05;18;33
2366;3297830286743;d-gigan 39 f white flash;;7.42;4.05;18;33
2367;3297830288242;d-gigan 39f red ghost;4.000;7.42;4.05;18;33
2368;3297830262549;dartrun 46s bone;;14.42;8;21;33
2369;3297830262570;dartrun 46s mat tiger;1.000;14.42;8;21;33
2370;3297830262563;dartrun 46s perch;2.000;14.42;8;21;33
2371;3297830262556;dartrun natural shad;2.000;14.42;8;21;33
2372;3297830078959;dd cherry 55 jungle black;;14.08;8.06;21;33
2373;3297830838430;dd chery 55 perch;;14.08;8.06;21;33
2374;3297830018313;dd chubby 38f albino rainbow;;13.25;7.35;21;33
2375;3297830033583;dd chubby 38f nf ablette;;13.25;7.35;21;33
2376;3297830002756;dd chubby 38f red craw;;13.25;7.35;21;33
2377;3297830118464;dd chubby 38f visibles spawningtiger;;13.25;7.35;21;33
2378;3297830337964;dd gigan 73f  contrast red;;8.75;4.25;18;33
2379;3297830337629;dd gigan 73f blue alive;2.000;8.75;4.55;18;33
2380;3297830337988;dd gigan 73f green perch;1.000;8.75;4.25;18;33
2381;3297830337957;dd gigan 73f mat fire tiger;1.000;8.75;4.25;18;33
2382;3297830057442;de-pup bone;;11.17;5.5;21;33
2383;3297830057480;de-pup haku gold trout;;11.17;5.5;21;33
2384;3297830057466;de-pup mat tiger;;11.17;5.5;21;33
2385;3297830057435;de-pup stripe ablette;;11.17;5.5;21;33
2386;3297830057459;de-pup stripe ayu;1.000;11.17;5.5;21;33
2387;3297830057473;de-pup truitelle;;11.17;5.5;21;33
2388;3297830057503;de-pup vairon;;11.17;5.5;21;33
2389;3297830057497;de-pup visible trout;1.000;11.17;5.5;21;33
2390;844725128959;deep cra pea ghost blue gill;;11.04;6.3;;
2391;844725122704;deep cra pea ms american shad;;11.04;6.3;;
2392;3297830938376;deep diving cherry mat tiger;;14.08;8.06;21;33
2393;3297830034481;deep diving cherry nf ukelei;;14.08;8.06;21;33
2394;3297830258207;deep diving chubby 38 jungle;;14.08;8.06;21;33
2395;3297830847197;deka hamakuru 95rs hl pike;;16.58;9.49;21;33
2396;3297830025434;deka hamakuru 95rs visible spawningtiger;2.000;16.58;9.49;21;33
2397;3297830030209;deka mitts dry grasshopper;1.000;12.42;7.35;21;33
2398;3297830079710;deka mitts dry mud bug;;12.42;7.35;21;33
2399;3297830529161;dera ball chartreuse blue gill;2.000;12.42;6.89;21;32
2400;3297830408060;dera ball frog tiger;2.000;12.42;7.41;21;32
2401;3297830408046;dera ball perch;1.000;12.42;7.41;21;32
2402;3297830312381;deracoup 1/2oz 14gr ablette;;13.25;7.35;;
2403;3297830312398;deracoup 1/2oz 14gr bone;;13.25;7.35;;
2404;3297830312404;deracoup 1/2oz 14gr hl perch;;13.25;7.35;;
2405;3297830312411;deracoup 1/2oz 14gr hot tiger;;13.25;7.35;;
2406;3297830312480;deracoup 3/8oz 10gr ablette;;13.25;7.35;;
2407;3297830312497;deracoup 3/8oz 10gr bone;1.000;13.25;7.35;;
2408;3297830312503;deracoup 3/8oz 10gr hl perch;;13.25;7.35;;
2409;3297830312510;deracoup 3/8oz 10gr hot tiger;1.000;13.25;7.35;;
2410;3297830097394;dexter eel 210 atomic chick;;9.92;5.79;21;32
2411;3297830097387;dexter eel 210 gold carp;;9.92;5.79;21;32
2412;3297830097370;dexter eel 210 pike;;9.92;5.79;21;32
2413;3297830097325;dexter eel 210 rudd;;9.92;5.79;21;32
2414;3297830097332;dexter eel peral 210;;9.92;5.79;21;32
2415;3297830111878;dexter jerk 120 blue back;;15.67;8.94;21;33
2416;3297830875886;dexter jerk 120 coulant pearl bone;;15.67;8.94;21;33
2417;3297830111847;dexter jerk 120 gold;;15.67;8.94;21;33
2418;3297830111915;dexter jerk 120 mat black;1.000;15.67;8.94;21;33
